,art,entertainment,fashion,food,gaming,health and lifestyle,mom and children,sports,tech,travel
aksine,0.012889630834078881,0.014119766324973991,-0.043059494227180174,0.015542903081419129,-0.01110021298897738,-0.022841746250431796,0.012402504326972654,0.03454649424181677,-0.04466495300196428,0.03216510765929237
aksiyon,-0.15853179747430546,0.12315055001404038,0.16157157896045723,-0.12047871026224784,0.08526527427615557,-0.19083124705505425,-0.058045477936642075,0.22615184196088756,-0.017852991202767572,-0.050399021280523516
aksu,-0.22199912631700938,0.27044863902286786,-0.08599644327849353,-0.015589686619334043,-0.021506777694071978,0.199563623844157,-0.02615775809202579,-0.08667577968686452,0.05118892830123867,-0.06327561948046426
aktif,-0.082204432978031,-0.10686429697889684,-0.0194740662437424,-0.12573299531105836,0.09558798120847961,0.1559736228444605,-0.006763373310658105,0.12898831837969063,0.1203477357229158,-0.15985849333316043
aktivite,0.019882254260251638,0.1571188049447567,-0.13880853838121157,-0.06915720022798366,-0.04720462536144181,-0.21974836805146958,0.38742356748789714,0.03423035919052073,-0.19522640542448497,0.0714901515631647
aktiviteler,0.10713001294516222,-0.06251234467961128,-0.012997569523365386,-0.02657762150080099,-0.015697966451834203,-0.05770487197693656,0.033286631499727694,0.02132320350953747,-0.07681282328113533,0.0905633494592564
aktiviteleri,0.13715539959617512,-0.06976893545220746,-0.0020350404704798718,-0.04394207800515899,-0.008545516701040552,-0.13739964069312366,0.006723511333211114,-0.0353626035847241,0.000823288089568216,0.15235161588777948
akyaka,-0.19928187980988005,-0.06475743288102331,-0.10954166392846394,-0.09885122856639021,-0.03510293545492782,-0.25341432494324684,-0.15288234813451917,-0.12586869421842506,-0.12609496983538496,1.1657954777722623
akü,-0.08387717421647684,-0.02476385291915771,-0.09005671944927268,0.005836851373023728,-0.019914087260442363,-0.12694158398198144,-0.06927100227693542,-0.061639253652358096,-0.07531298197146921,0.5459398043550704
akülü,-0.06691682359868638,-0.05731454564705628,-0.0737685249652693,-0.0633907894920372,-0.015716308357966637,-0.11261469445052406,0.03260165102179357,-0.0461914240582808,0.46462140391993045,-0.061309944371903013
akıl,0.05889705699822472,0.028696391906121922,-0.07335568239226271,-0.017391487582149437,-0.03710483366780504,0.29954762829162696,-0.0037532289568029172,-0.09903218450496222,-0.013674075223592026,-0.14282958486839925
akıllı,0.12215950240108063,0.1569865413907214,-0.11667655098436838,-0.28615881827990686,-0.10330920175341322,-0.14614713521542366,-0.05886218168187795,-0.212950894415803,0.8873076264123273,-0.24234888787333422
akşam,-0.08503313423987235,1.4278157568798666,-0.3896427008086101,0.061184489676613295,0.2661833799443061,0.3322685347927854,-0.5319944424165572,-0.40675850136728636,-0.6140301753963784,-0.059993207064866466
akşam yemeği,-0.0758369556389986,-0.14287055721181646,0.0735834682110732,0.04006675722700184,-0.031451839917691925,0.068925085059104,-0.05704872287377743,-0.005794943806285626,-0.07584029318665704,0.206268002138048
akşamlar,-0.03648474172420257,0.3315777361287071,-0.10466659241958998,0.04322127178722716,-0.03947421657636513,-0.11705639614953871,-0.06496092598366822,-0.08613653169547557,-0.07428490197551393,0.1482652986084188
akşamyemeği,-0.07917879392238504,0.21622765565692342,-0.04847153621536612,0.23854371268979568,-0.012002386460768132,-0.04207779111280638,-0.02248623896469144,-0.01765738740642988,-0.032738623948734925,-0.2001586103155371
akşamı,-0.05580159313187339,0.4467969736009084,-0.14495858643544982,-0.0017549781055679714,0.11918207626935015,-0.1077375419824558,0.010674496612803737,-0.15145052030742928,-0.09316957930748987,-0.021780747212796724
al,0.5447708327690147,0.009791348721265,-0.5667447012886462,0.19533990327469158,0.14023478054187427,-0.15163572860719218,-0.058709911352012,0.023631974076713212,0.036044897501064536,-0.17272339563677433
al öde,-0.0426229814746438,0.10010895145282062,0.05612969956248658,0.018066891151832885,-0.011446606770795805,-0.0050441414755869034,-0.027391741080456836,-0.018168948320929117,-0.048425466336454115,-0.021205656708273537
alabilir,0.08978805389724097,-0.040284031251633476,0.06758720395826641,-0.03924244949549846,-0.02392625058160986,0.01823409037666758,-0.030443489217522497,-0.05888940102070693,0.028761983269986288,-0.011585709935190078
alabilirsin,-0.10846424194787052,-0.09201146152816422,-0.03983504966447843,0.021260112456599208,-0.027134458809907457,0.02393489687763405,0.4450140416084617,-0.058277677575263816,-0.1110460779527904,-0.05344008346422003
alabilirsiniz,-0.09823318227169744,-0.1254247612653637,0.18198924879822972,-0.08036720938324705,-0.06373294065965608,0.020328878980913435,0.15934973983657122,-0.08543960834386544,0.03791409388977486,0.05361574041834053
alacak,0.007140313470688754,-0.08316025539664122,0.03850592820676765,0.049660854063872446,0.058258042813691784,0.05417148796198581,-0.11781196824886112,-0.10441232597902275,0.11212837422547763,-0.014480451117959047
alacarte,-0.02859735599790426,-0.026328906922734693,-0.030852388871658948,0.23338264092481684,-0.005673857973196851,-0.02270598013659757,-0.012543155938070873,-0.015946069395196938,-0.023581043875130193,-0.0671538818143262
alacağınız,0.022342449912513274,-0.014607736301750959,0.015693939339750475,-0.04381894475290159,-0.01917056735606651,-0.0011206447440931058,-0.02279209846914433,0.04303823451121229,0.047452853619871796,-0.027017485759391353
alakalı,0.061444391781762885,0.007339478872385249,0.01708065651778858,0.04731240145135515,-0.02227822377966642,0.10740853210745292,-0.049121820641354175,-0.01046153015156417,-0.0625514603769891,-0.09617242578117105
alalım,-0.06871139549131378,-0.14652200840542695,-0.16329951671441414,-0.001033865027456444,-0.04673773284131709,-0.08493558404624676,0.44052927052546476,-0.02226237424557555,0.07149049964941659,0.021482706596869426
alan,0.35745732157817933,-0.09949981620487164,0.0008103648989302648,-0.25274721881221807,-0.20952888741912223,0.05271828528408023,0.32859723696962084,-0.2881792783427324,-0.08412888587129116,0.19450087791942397
alana,-0.04956299803704546,0.05235961355301668,-0.026031962161084762,-0.09935297773613158,-0.047876813786306864,-0.14611590263444527,0.26457298838148174,0.07486152968573138,0.016520799826824844,-0.039374277092041006
alanda,-0.02643591912449538,0.017418568834532456,-0.14483526245221467,0.04352383716220815,-0.06971771828443482,0.049875779510347905,-0.0021376186416072114,0.07947993979476943,0.043994274891299215,0.008834118309594602
alanlar,0.01764346530104354,-0.036479403846780896,-0.05554866480713961,-0.036043843671867,-0.019346255258286652,0.13991618882669257,0.014892014547206105,0.0010556645839121988,0.002945726115158242,-0.029034891789938788
alanlarda,0.023557825936335385,0.22273987450113236,-0.0745196163744958,-0.07236307570295082,-0.024266730214999806,-0.01774298289119319,-0.037397333625167214,-0.057017101266907066,0.11468455592333845,-0.07767541628509196
alanları,0.2987961197269668,-0.08968393901226432,-0.15049360566587047,-0.17250935515984334,-0.05297411775242006,-0.004486032530540886,0.033261349882086906,-0.15459517976293186,0.12648119869224328,0.16620356158257354
alanlarına,0.1986933364599208,-0.05632357132796932,-0.10830744334078783,-0.06494060391266818,-0.018817484782874833,0.07453380681292433,0.03590991378148088,-0.05171801639342265,-0.029847221455463605,0.02081728415886093
alanlarında,0.24666086679942353,-0.01007909874291111,-0.07371979509167288,-0.06141281474581398,-0.026191048269607258,-0.016803613746372355,-0.05196215292835517,-0.015506367417930779,0.09671075916646577,-0.08769673502322614
alanya,-0.12657577027763775,-0.018593045011027383,-0.05186453652094674,-0.07892500106262347,-0.023427692687864078,-0.07580236513216752,-0.06781255429571054,-0.08168353520940445,0.020373607452616425,0.5043108927447666
alanı,-0.26408068067949025,0.3850421881238765,-0.24189142765389124,-0.11271781568676927,-0.11185592973306675,-0.092709259367656,0.3921771407087767,-0.20604365053456722,0.06560098942051626,0.18647844540227193
alanı var,-0.026175777471041262,-0.046561354514446984,-0.020961945077871184,0.1176128184381503,-0.008607799018546117,-0.03388321074935158,-0.0027993422518972823,-0.01179736508989442,0.0267615090924552,0.006412466642443323
alanına,0.05773010239529941,-0.05465047856826829,-0.06685692445592074,-0.00664970440376112,-0.02105723455651311,0.0034709251649625984,-0.030878927106577452,-0.07802978051298634,0.15418886007570662,0.042733161968058576
alanında,0.1431911492812173,-0.0802605669946285,-0.20672411812135105,-0.09223366910532949,-0.08672872798510252,0.0748294105872242,0.11400612663473607,-0.24771052313817624,0.3196684414127877,0.06196247742862362
alanında uzman,-0.06714815967031247,-0.11141726729690916,-0.07115393325906824,-0.05520738660168521,-0.02361174304890135,0.06586249069237277,0.22459325884443826,-0.05364095006225945,0.10579887272980305,-0.0140751823274789
alanındaki,0.005583643380828427,-0.05358677935182091,-0.05706867251320169,-0.03137563855795472,-0.02033528696379918,0.14668314944081948,0.029327954951055977,-0.0305050987517513,0.05557848271152911,-0.044301754345705206
alanından,0.2891741246057693,-0.08804677373030047,-0.035372645352355896,-0.05286846781400229,-0.014438015643102984,-0.03225393220288539,-0.05148715240767207,-0.04298440824838207,-0.06589014621509587,0.09416741700802737
alanını,0.2608598441032813,-0.011881391325034251,-0.17271149628004503,-0.046728270434697364,-0.022456617655033845,-0.0041242710622710005,0.036358116038648775,-0.030101188875966123,-0.008700893286337403,-0.0005138312225445049
alarak,0.04275448227930475,-0.0432373917063785,-0.15390389998709336,-0.054307070930639245,0.08488976641478432,-0.06759998958205504,0.2710673745835248,0.0064001626622848355,-0.038158910257221394,-0.04790452347651114
alarm,-0.05562057300507436,-0.10924300689198463,-0.026743073698974697,-0.05402943231000645,-0.026435968884816866,0.06486761241749785,-0.008172178637707582,-0.05565309204498735,0.41192226054835956,-0.14089254749230598
alaçatı,-0.27802182887394006,0.3264374622478165,0.030802557458367293,0.30791332820344924,-0.09527775962713134,-0.12633913968869798,-0.2378125809383925,-0.16568064821119247,-0.2029508407576882,0.4409294501874086
alaçatı çeşme,-0.023181954421747468,-0.03556525899591565,-0.026404068058012677,0.05109531760596757,-0.004155937836145188,0.021413894881979725,-0.012101496719860575,-0.010847113142167152,0.03585604396934625,0.003890572716555321
alcohol,-0.021700408802803474,-0.029174033960485984,-0.04209047610179174,0.16919226366209772,-0.006798383899168723,0.014110449261216901,-0.0099141544764847,-0.014842365912622417,-0.029742509682859932,-0.029040380087097976
aldı,-0.009374661358808982,0.2720238461391504,-0.20587884864910927,-0.14229990411205343,-0.09741649049751352,-0.014802532349886656,0.0038760061924836787,0.13981548446043318,-0.055758631395100205,0.10981573157040492
aldık,-0.0979393561197815,-0.15331108996652995,0.04267057143303137,0.07747063898006132,-0.06278474300664841,0.024992863027494656,0.1649166882891964,0.035198509853589674,0.06791340998659731,-0.09912749247701069
aldım,0.11387482387853498,-0.2166907782459419,0.10950488363607562,-0.04994008891247958,0.1457265742839452,0.00263764330642045,-0.15396320120378257,0.09236416853261131,-0.10114967628083496,0.05763565100545152
aldığı,-0.0863459993939043,0.16356310441497696,0.06563101537023507,-0.02735457112520185,-0.008863312322839993,-0.046099663966095585,-0.0030076645194986105,-0.014961288384239073,-0.023905585939369218,-0.018656034134063585
aldığım,0.277539522177421,0.04032811061753744,-0.24040373311641683,-0.11968206258388224,-0.09378711111035334,-0.06008095845688631,-0.00670910544822794,0.12717113626461454,-0.00206006936219173,0.07768427101838539
aldığımız,0.0839547784817873,1.2137010200577578e-05,-0.045695117871331424,0.00953180833085199,-0.050926931362412955,-0.13326400414445852,-0.0031514897767975377,0.23347878291550236,0.04219368373508642,-0.13613364731842875
aldığınız,-0.10380654722390593,-0.02293183625127871,-0.04622183884790417,-0.021896618459686962,-0.021031219548312687,-0.00479958906277161,0.2514466979269261,-0.008515716029204028,0.02514743066493709,-0.04739076316879869
alfa,-0.03497756019007195,0.05400776380454834,-0.0327547031238608,-0.020942816221986228,-0.008591830219855703,-0.04011058294828239,0.04063340505126775,0.06143796505585933,0.009072204508893227,-0.027773845716511727
algida,-0.10252573941567597,0.14719014935109562,-0.10504825383473222,0.6587403307972582,-0.05204381490663189,-0.1401917155152319,-0.06694381136725028,-0.08749742487701136,-0.16809418098100748,-0.08358553925081313
ali,0.08003582675682101,0.2653011762694407,-0.2536994590279847,-0.1994997080062267,-0.12474692154629592,0.052467632794814846,-0.09715604527847178,0.2545251697263651,-0.36325971710972216,0.3860320454212599
alim,-0.07529938400188874,0.7051008098685702,-0.11274777811167974,-0.06417332442164138,-0.028553153609099338,-0.054653724894844685,-0.09729601941161443,-0.07194159394335421,-0.08473660173430801,-0.11569922974013866
alkol,-0.04520202252930576,0.005760804821673471,-0.09078507245461472,-0.022265520338763837,-0.026866512103621537,0.22099702478201785,-0.08538412019498944,-0.0330510781599828,-0.055285439264815626,0.13208193544240263
alkollü,-0.047353117926222286,0.09225794465237708,-0.0401700640092658,0.03269301293927485,-0.007645356322000031,-0.04002432462752952,0.020504702567860765,-0.0248033088180203,-0.04525983203560557,0.05980034357913069
all,-0.057673238652387784,-0.17423421281349144,0.05501032367988194,-0.06526076796927333,-0.11324697429064821,0.06717505465915255,0.24716411310731598,0.29463859186173014,-0.07375631655854432,-0.1798165730237367
all of,-0.06479549259618242,0.022138792510517258,-0.09131462544194348,-0.014992450213980792,-0.009187715739049368,0.006078236054164878,0.009552964727645009,0.20518228167436606,-0.025774693051578992,-0.03688729792395815
all our,-0.07415336718678413,-0.01346949888323019,-0.03425325317439316,0.047305875130364085,-0.010557092334492625,-0.02204585753489852,0.10208877777986064,-0.09313004953379571,0.019393384739562838,0.07882108099780658
all over,-0.09201334701101126,0.025526650341498845,0.17819181434853854,-0.012485776357681475,-0.0050715205599801486,-0.0057264558361542605,-0.025466709013365063,-0.060901788727882884,-0.050731162697160555,0.0486782955131983
all the,0.09850083335193578,-0.1391603169172174,0.0693027581584974,0.01649614882700448,-0.025372548166699708,0.10396731717639318,-0.11941363018262185,0.10630899894330838,-0.05249701307839744,-0.058132548112203336
all your,-0.05139093300194949,0.07992590192247623,-0.0343651606644083,0.028311646067449674,-0.004011507535442991,-0.00943844133616491,0.02368193349801925,-0.056784777928936214,0.019890859986841876,0.004180478992114587
allah,-0.14228002050829086,0.24581237967733954,-0.24865711524029538,-0.3429047290275543,-0.1411908856877994,0.5520344949369957,0.23998514266238807,0.35647334145294085,-0.2537419918653657,-0.2655306164003574
allahtan,-0.18047936145284485,0.22590127782302144,-0.18571453618333517,0.026759695746502568,-0.0816835719655337,0.27390086357943544,-0.1429784003509305,0.49439286092220996,-0.20527899396663357,-0.22481983415189166
allahtan rahmet,-0.1454843289464962,0.23814544420551623,-0.15971647624393312,0.05974803659086521,-0.07182619838041644,0.22675386064562555,-0.13108719576537886,0.4112771070618484,-0.17506116471056393,-0.25274908445706723
allahım,0.17183421882716057,-0.027988412690714105,-0.012395218176385732,-0.05228435417367816,-0.04606220113302939,-0.08954022575465374,0.007365874488373215,0.2191291740532992,-0.053868236483851036,-0.11619061895652041
